"","Date","cuts","Day","Weekend","Workday","Location","CounterID","Holiday","Likely.abnormal","OPM.Closure","Other.events","Total","PedIN","PedOUT","BikeIN","BikeOUT","PedTOTAL","BikeTOTAL","TotalOUT","TotalIN"
"156",2013-07-04,"[0,0.292)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",43,NA,NA,NA,NA,16,27,NA,NA
"157",2013-11-28,"[0,0.292)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",13,NA,NA,NA,NA,5,8,NA,NA
"158",2009-11-26,"[0.292,0.417)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",83,NA,NA,NA,NA,40,43,NA,NA
"159",2010-11-11,"[0.292,0.417)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",367,NA,NA,NA,NA,124,243,NA,NA
"160",2010-11-25,"[0.292,0.417)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",69,NA,NA,NA,NA,48,21,NA,NA
"161",2011-11-24,"[0.292,0.417)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",88,NA,NA,NA,NA,61,27,NA,NA
"162",2012-11-22,"[0.292,0.417)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",125,NA,NA,NA,NA,72,53,NA,NA
"163",2013-07-04,"[0.292,0.417)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",400,NA,NA,NA,NA,56,344,NA,NA
"164",2013-11-28,"[0.292,0.417)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",75,NA,NA,NA,NA,51,24,NA,NA
"165",2009-11-26,"[0.417,0.667)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",211,NA,NA,NA,NA,93,118,NA,NA
"166",2010-11-11,"[0.417,0.667)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",646,NA,NA,NA,NA,227,419,NA,NA
"167",2010-11-25,"[0.417,0.667)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",203,NA,NA,NA,NA,101,102,NA,NA
"168",2011-11-24,"[0.417,0.667)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",508,NA,NA,NA,NA,218,290,NA,NA
"169",2012-11-22,"[0.417,0.667)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",520,NA,NA,NA,NA,198,322,NA,NA
"170",2013-07-04,"[0.417,0.667)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",1120,NA,NA,NA,NA,181,939,NA,NA
"171",2013-11-28,"[0.417,0.667)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",250,NA,NA,NA,NA,139,111,NA,NA
"172",2009-11-26,"[0.667,0.792)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",27,NA,NA,NA,NA,17,10,NA,NA
"173",2010-11-11,"[0.667,0.792)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",337,NA,NA,NA,NA,110,227,NA,NA
"174",2010-11-25,"[0.667,0.792)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",32,NA,NA,NA,NA,19,13,NA,NA
"175",2011-11-24,"[0.667,0.792)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",73,NA,NA,NA,NA,32,41,NA,NA
"176",2012-11-22,"[0.667,0.792)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",40,NA,NA,NA,NA,25,15,NA,NA
"177",2013-07-04,"[0.667,0.792)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",296,NA,NA,NA,NA,54,242,NA,NA
"178",2013-11-28,"[0.667,0.792)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",26,NA,NA,NA,NA,19,7,NA,NA
"179",2009-11-26,"[0.792,1)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",11,NA,NA,NA,NA,5,6,NA,NA
"180",2010-11-11,"[0.792,1)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",119,NA,NA,NA,NA,56,63,NA,NA
"181",2010-11-25,"[0.792,1)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",16,NA,NA,NA,NA,11,5,NA,NA
"182",2011-11-24,"[0.792,1)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",22,NA,NA,NA,NA,16,6,NA,NA
"183",2012-11-22,"[0.792,1)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",7,NA,NA,NA,NA,1,6,NA,NA
"184",2013-07-04,"[0.792,1)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",810,NA,NA,NA,NA,314,496,NA,NA
"185",2013-11-28,"[0.792,1)","Thursday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",4,NA,NA,NA,NA,2,2,NA,NA
"186",2012-12-25,"[0,0.292)","Tuesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",2,NA,NA,NA,NA,1,1,NA,NA
"187",2013-01-01,"[0,0.292)","Tuesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",12,NA,NA,NA,NA,7,5,NA,NA
"188",2012-12-25,"[0.292,0.417)","Tuesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",22,NA,NA,NA,NA,16,6,NA,NA
"189",2013-01-01,"[0.292,0.417)","Tuesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",45,NA,NA,NA,NA,24,21,NA,NA
"190",2012-12-25,"[0.417,0.667)","Tuesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",318,NA,NA,NA,NA,156,162,NA,NA
"191",2013-01-01,"[0.417,0.667)","Tuesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",317,NA,NA,NA,NA,150,167,NA,NA
"192",2012-12-25,"[0.667,0.792)","Tuesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",46,NA,NA,NA,NA,22,24,NA,NA
"193",2013-01-01,"[0.667,0.792)","Tuesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",98,NA,NA,NA,NA,70,28,NA,NA
"194",2012-12-25,"[0.792,1)","Tuesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",14,NA,NA,NA,NA,9,5,NA,NA
"195",2013-01-01,"[0.792,1)","Tuesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",17,NA,NA,NA,NA,11,6,NA,NA
"196",2009-11-11,"[0,0.292)","Wednesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",21,NA,NA,NA,NA,13,8,NA,NA
"197",2012-07-04,"[0,0.292)","Wednesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",61,NA,NA,NA,NA,24,37,NA,NA
"198",2013-12-25,"[0,0.292)","Wednesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",3,NA,NA,NA,NA,1,2,NA,NA
"199",2009-11-11,"[0.292,0.417)","Wednesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",128,NA,NA,NA,NA,34,94,NA,NA
"200",2012-07-04,"[0.292,0.417)","Wednesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",462,NA,NA,NA,NA,89,373,NA,NA
"201",2013-12-25,"[0.292,0.417)","Wednesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",18,NA,NA,NA,NA,15,3,NA,NA
"202",2009-11-11,"[0.417,0.667)","Wednesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",95,NA,NA,NA,NA,60,35,NA,NA
"203",2012-07-04,"[0.417,0.667)","Wednesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",916,NA,NA,NA,NA,195,721,NA,NA
"204",2013-12-25,"[0.417,0.667)","Wednesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",168,NA,NA,NA,NA,101,67,NA,NA
"205",2009-11-11,"[0.667,0.792)","Wednesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",93,NA,NA,NA,NA,28,65,NA,NA
"206",2012-07-04,"[0.667,0.792)","Wednesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",193,NA,NA,NA,NA,39,154,NA,NA
"207",2013-12-25,"[0.667,0.792)","Wednesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",49,NA,NA,NA,NA,40,9,NA,NA
"208",2009-11-11,"[0.792,1)","Wednesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",25,NA,NA,NA,NA,7,18,NA,NA
"209",2012-07-04,"[0.792,1)","Wednesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",625,NA,NA,NA,NA,167,458,NA,NA
"210",2013-12-25,"[0.792,1)","Wednesday",FALSE,FALSE,"Custis_Rosslyn",1,TRUE,FALSE,"","",7,NA,NA,NA,NA,5,2,NA,NA
"211",2011-11-11,"[0,0.292)","Friday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",20,NA,NA,NA,NA,NA,NA,12,8
"212",2011-11-11,"[0.292,0.417)","Friday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",117,NA,NA,NA,NA,NA,NA,58,59
"213",2011-11-11,"[0.417,0.667)","Friday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",246,NA,NA,NA,NA,NA,NA,113,133
"214",2011-11-11,"[0.667,0.792)","Friday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",146,NA,NA,NA,NA,NA,NA,57,89
"215",2011-11-11,"[0.792,1)","Friday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",32,NA,NA,NA,NA,NA,NA,15,17
"216",2011-05-30,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",57,NA,NA,NA,NA,NA,NA,33,24
"217",2011-07-04,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",69,NA,NA,NA,NA,NA,NA,42,27
"218",2011-09-05,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",42,NA,NA,NA,NA,NA,NA,20,22
"219",2011-10-10,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",61,NA,NA,NA,NA,NA,NA,31,30
"220",2011-12-26,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",80,NA,NA,NA,NA,NA,NA,14,66
"221",2012-01-02,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",83,NA,NA,NA,NA,NA,NA,19,64
"222",2012-01-16,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",107,NA,NA,NA,NA,NA,NA,32,75
"223",2012-02-20,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",127,NA,NA,NA,NA,NA,NA,41,86
"224",2012-05-28,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",43,NA,NA,NA,NA,NA,NA,16,27
"225",2012-09-03,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",39,NA,NA,NA,NA,NA,NA,19,20
"226",2012-10-08,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",50,NA,NA,NA,NA,NA,NA,32,18
"227",2012-11-12,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",2013-01-21,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",28,NA,NA,NA,NA,NA,NA,14,14
"229",2013-02-18,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",25,NA,NA,NA,NA,NA,NA,16,9
"230",2013-05-27,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",29,NA,NA,NA,NA,NA,NA,17,12
"231",2013-09-02,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",29,NA,NA,NA,NA,NA,NA,20,9
"232",2013-11-11,"[0,0.292)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",40,NA,NA,NA,NA,NA,NA,28,12
"233",2011-05-30,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",374,NA,NA,NA,NA,NA,NA,199,175
"234",2011-07-04,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",375,NA,NA,NA,NA,NA,NA,181,194
"235",2011-09-05,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",293,NA,NA,NA,NA,NA,NA,132,161
"236",2011-10-10,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",223,NA,NA,NA,NA,NA,NA,98,125
"237",2011-12-26,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",38,NA,NA,NA,NA,NA,NA,28,10
"238",2012-01-02,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",98,NA,NA,NA,NA,NA,NA,58,40
"239",2012-01-16,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",91,NA,NA,NA,NA,NA,NA,57,34
"240",2012-02-20,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",122,NA,NA,NA,NA,NA,NA,95,27
"241",2012-05-28,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",445,NA,NA,NA,NA,NA,NA,198,247
"242",2012-09-03,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",273,NA,NA,NA,NA,NA,NA,111,162
"243",2012-10-08,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",156,NA,NA,NA,NA,NA,NA,72,84
"244",2012-11-12,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",132,NA,NA,NA,NA,NA,NA,63,69
"245",2013-01-21,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",110,NA,NA,NA,NA,NA,NA,57,53
"246",2013-02-18,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",85,NA,NA,NA,NA,NA,NA,54,31
"247",2013-05-27,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",296,NA,NA,NA,NA,NA,NA,140,156
"248",2013-09-02,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",382,NA,NA,NA,NA,NA,NA,158,224
"249",2013-11-11,"[0.292,0.417)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",175,NA,NA,NA,NA,NA,NA,94,81
"250",2011-05-30,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",1004,NA,NA,NA,NA,NA,NA,754,250
"251",2011-07-04,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",1070,NA,NA,NA,NA,NA,NA,532,538
"252",2011-09-05,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",803,NA,NA,NA,NA,NA,NA,306,497
"253",2011-10-10,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",726,NA,NA,NA,NA,NA,NA,343,383
"254",2011-12-26,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",307,NA,NA,NA,NA,NA,NA,160,147
"255",2012-01-02,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",280,NA,NA,NA,NA,NA,NA,107,173
"256",2012-01-16,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",252,NA,NA,NA,NA,NA,NA,110,142
"257",2012-02-20,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",526,NA,NA,NA,NA,NA,NA,319,207
"258",2012-05-28,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",1096,NA,NA,NA,NA,NA,NA,582,514
"259",2012-09-03,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",928,NA,NA,NA,NA,NA,NA,356,572
"260",2012-10-08,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",444,NA,NA,NA,NA,NA,NA,180,264
"261",2012-11-12,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",745,NA,NA,NA,NA,NA,NA,351,394
"262",2013-01-21,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",307,NA,NA,NA,NA,NA,NA,137,170
"263",2013-02-18,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",325,NA,NA,NA,NA,NA,NA,175,150
"264",2013-05-27,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",1315,NA,NA,NA,NA,NA,NA,649,666
"265",2013-09-02,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",1143,NA,NA,NA,NA,NA,NA,533,610
"266",2013-11-11,"[0.417,0.667)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",814,NA,NA,NA,NA,NA,NA,508,306
"267",2011-05-30,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",203,NA,NA,NA,NA,NA,NA,169,34
"268",2011-07-04,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",264,NA,NA,NA,NA,NA,NA,168,96
"269",2011-09-05,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",132,NA,NA,NA,NA,NA,NA,60,72
"270",2011-10-10,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",527,NA,NA,NA,NA,NA,NA,253,274
"271",2011-12-26,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",119,NA,NA,NA,NA,NA,NA,52,67
"272",2012-01-02,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",69,NA,NA,NA,NA,NA,NA,27,42
"273",2012-01-16,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",93,NA,NA,NA,NA,NA,NA,36,57
"274",2012-02-20,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",201,NA,NA,NA,NA,NA,NA,91,110
"275",2012-05-28,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",274,NA,NA,NA,NA,NA,NA,150,124
"276",2012-09-03,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",259,NA,NA,NA,NA,NA,NA,131,128
"277",2012-10-08,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",159,NA,NA,NA,NA,NA,NA,66,93
"278",2012-11-12,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",342,NA,NA,NA,NA,NA,NA,161,181
"279",2013-01-21,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",93,NA,NA,NA,NA,NA,NA,42,51
"280",2013-02-18,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",164,NA,NA,NA,NA,NA,NA,67,97
"281",2013-05-27,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",423,NA,NA,NA,NA,NA,NA,210,213
"282",2013-09-02,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",323,NA,NA,NA,NA,NA,NA,182,141
"283",2013-11-11,"[0.667,0.792)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",200,NA,NA,NA,NA,NA,NA,98,102
"284",2011-05-30,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",116,NA,NA,NA,NA,NA,NA,87,29
"285",2011-07-04,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",222,NA,NA,NA,NA,NA,NA,128,94
"286",2011-09-05,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",55,NA,NA,NA,NA,NA,NA,24,31
"287",2011-10-10,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",97,NA,NA,NA,NA,NA,NA,45,52
"288",2011-12-26,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",35,NA,NA,NA,NA,NA,NA,14,21
"289",2012-01-02,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",28,NA,NA,NA,NA,NA,NA,13,15
"290",2012-01-16,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",26,NA,NA,NA,NA,NA,NA,11,15
"291",2012-02-20,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",32,NA,NA,NA,NA,NA,NA,17,15
"292",2012-05-28,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",215,NA,NA,NA,NA,NA,NA,132,83
"293",2012-09-03,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",99,NA,NA,NA,NA,NA,NA,43,56
"294",2012-10-08,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",31,NA,NA,NA,NA,NA,NA,15,16
"295",2012-11-12,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",108,NA,NA,NA,NA,NA,NA,56,52
"296",2013-01-21,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",21,NA,NA,NA,NA,NA,NA,12,9
"297",2013-02-18,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",20,NA,NA,NA,NA,NA,NA,13,7
"298",2013-05-27,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",124,NA,NA,NA,NA,NA,NA,52,72
"299",2013-09-02,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",109,NA,NA,NA,NA,NA,NA,57,52
"300",2013-11-11,"[0.792,1)","Monday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",51,NA,NA,NA,NA,NA,NA,25,26
"301",2011-11-24,"[0,0.292)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",70,NA,NA,NA,NA,NA,NA,10,60
"302",2012-11-22,"[0,0.292)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",20,NA,NA,NA,NA,NA,NA,9,11
"303",2013-07-04,"[0,0.292)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",49,NA,NA,NA,NA,NA,NA,24,25
"304",2013-11-28,"[0,0.292)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",10,NA,NA,NA,NA,NA,NA,10,0
"305",2011-11-24,"[0.292,0.417)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",80,NA,NA,NA,NA,NA,NA,52,28
"306",2012-11-22,"[0.292,0.417)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",141,NA,NA,NA,NA,NA,NA,90,51
"307",2013-07-04,"[0.292,0.417)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",413,NA,NA,NA,NA,NA,NA,180,233
"308",2013-11-28,"[0.292,0.417)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",100,NA,NA,NA,NA,NA,NA,54,46
"309",2011-11-24,"[0.417,0.667)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",522,NA,NA,NA,NA,NA,NA,275,247
"310",2012-11-22,"[0.417,0.667)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",751,NA,NA,NA,NA,NA,NA,506,245
"311",2013-07-04,"[0.417,0.667)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",980,NA,NA,NA,NA,NA,NA,423,557
"312",2013-11-28,"[0.417,0.667)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",205,NA,NA,NA,NA,NA,NA,84,121
"313",2011-11-24,"[0.667,0.792)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",82,NA,NA,NA,NA,NA,NA,33,49
"314",2012-11-22,"[0.667,0.792)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",78,NA,NA,NA,NA,NA,NA,32,46
"315",2013-07-04,"[0.667,0.792)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",254,NA,NA,NA,NA,NA,NA,109,145
"316",2013-11-28,"[0.667,0.792)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",31,NA,NA,NA,NA,NA,NA,15,16
"317",2011-11-24,"[0.792,1)","Thursday",FALSE,FALSE,"Four_Mile_Run",2,TRUE,FALSE,"","",18,NA,NA,NA,NA,NA,NA,6,12
